RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31
9,0,California,State,CA,205366.0,206236.0,207321.0,209599.0,212029.0,214554.0,217186.0,219983.0,222806.0,225481.0,228164.0,230796.0,232917.0,235110.0,237616.0,240764.0,243676.0,246221.0,248636.0,251049.0,253451.0,255730.0,257900.0,259954.0,261545.0,263273.0,265302.0,268083.0,271193.0,274597.0,278590.0,282853.0,287110.0,291121.0,295108.0,299066.0,302426.0,305583.0,309023.0,313100.0,317564.0,321410.0,325682.0,330247.0,335461.0,340372.0,345077.0,349643.0,354486.0,360032.0,366312.0,373466.0,381718.0,390822.0,399850.0,408310.0,416380.0,424256.0,430953.0,437747.0,443613.0,450480.0,457562.0,465742.0,473244.0,480048.0,486610.0,493411.0,500210.0,506836.0,511732.0,516283.0,519958.0,523403.0,526811.0,529802.0,532879.0,534639.0,534983.0,534753.0,533181.0,531794.0,530352.0,529191.0,528310.0,527104.0,525305.0,523022.0,519227.0,515205.0,509851.0,504584.0,498428.0,492082.0,485775.0,478869.0,472242.0,463950.0,453956.0,442323.0,430425.0,419324.0,407819.0,396957.0,387083.0,378830.0,370412.0,362460.0,355117.0,350417.0,346166.0,341993.0,337940.0,334673.0,332451.0,330482.0,328984.0,328504.0,330338.0,333021.0,335269.0,335705.0,336993.0,338569.0,340267.0,339697.0,338117.0,335764.0,333717.0,331468.0,329670.0,328564.0,327637.0,326580.0,324718.0,322945.0,320050.0,318247.0,316606.0,314616.0,312209.0,309738.0,309133.0,308590.0,308419.0,308185.0,308342.0,309096.0,310419.0,312278.0,314380.0,316777.0,319491.0,323134.0,327158.0,332734.0,338387.0,344896.0,351499.0,358622.0,365813.0,373365.0,380574.0,387231.0,393162.0,398757.0,404451.0,409816.0,415293.0,419985.0,422498.0,423459.0,423845.0,424438.0,424888.0,424707.0,425417.0,427105.0,429875.0,432364.0,435029.0,437847.0,440886.0,443049.0,445364.0,447050.0,447641.0,448905.0,451104.0,454963.0,458051.0,462251.0,466185.0,469623.0,471461.0,473833.0,476142.0,478585.0,479241.0,480898.0,482795.0,486507.0,489454.0,492112.0,495117.0,498223.0,501287.0,503850.0,506862.0,510242.0,511734.0,513420.0,515722.0,519919.0,524179.0,528483.0,533243.0,538441.0,542855.0,546301.0,549052.0,551796.0,553497.0,554864.0,555777.0,557572.0,558701.0,558644.0,558127.0,557330.0,557273.0,558104.0,559275.0,560273.0,560332.0,560863.0,562001.0,564049.0,565578.0,567735.0,570434.0,574557.0,579302.0,582891.0,582966.0,582036.0,584585.0,591637.0,600743.0,609585.0,617796.0,625237.0,631990.0,639610.0,648030.0,658906.0,673920.0,691869.0,711317.0,725734.0,736124.0,741355.0,746951.0,753880.0,764358.0,776841.0,792230.0
54,1,Texas,State,TX,114548.0,114667.0,114704.0,114909.0,114954.0,115020.0,115013.0,115223.0,115470.0,115739.0,116075.0,116454.0,116681.0,116631.0,116419.0,116335.0,116428.0,116566.0,116690.0,116780.0,116886.0,117010.0,117083.0,117151.0,117220.0,117417.0,117784.0,118250.0,118711.0,119207.0,119685.0,120202.0,120617.0,120975.0,121280.0,121549.0,121799.0,121992.0,122237.0,122460.0,122681.0,122886.0,123076.0,123312.0,123500.0,123717.0,123843.0,123966.0,124495.0,,,128674.0,129622.0,130088.0,130651.0,131147.0,131780.0,132324.0,132814.0,133238.0,133815.0,134319.0,134819.0,135206.0,135597.0,136006.0,136320.0,136619.0,136913.0,137124.0,137424.0,137619.0,137840.0,138135.0,138528.0,139054.0,139681.0,140306.0,140901.0,141399.0,141965.0,142726.0,143379.0,144048.0,144274.0,144384.0,144383.0,144759.0,145241.0,145797.0,146219.0,146711.0,147170.0,147586.0,147900.0,148210.0,147808.0,147293.0,146650.0,146524.0,146356.0,146150.0,145982.0,145504.0,144886.0,144200.0,143595.0,143044.0,142534.0,142390.0,142404.0,142491.0,142520.0,142474.0,142495.0,142289.0,142082.0,141817.0,141948.0,142094.0,142100.0,142080.0,142180.0,142494.0,142739.0,142713.0,142324.0,141699.0,141047.0,140424.0,139789.0,139277.0,138824.0,138359.0,137950.0,137568.0,137279.0,136903.0,136759.0,136633.0,136583.0,136396.0,136113.0,135820.0,135737.0,135988.0,136443.0,136851.0,137285.0,137698.0,138198.0,138555.0,138763.0,138925.0,139288.0,139798.0,140483.0,141216.0,142126.0,143070.0,144010.0,144944.0,145899.0,146793.0,147720.0,148715.0,149771.0,150731.0,151665.0,152672.0,153601.0,154445.0,155295.0,156279.0,157169.0,158007.0,158788.0,159672.0,160677.0,161779.0,162933.0,164100.0,165293.0,166467.0,167562.0,168661.0,169662.0,170487.0,171215.0,172107.0,173059.0,174127.0,175199.0,176238.0,177154.0,178064.0,179123.0,180153.0,181152.0,181929.0,182761.0,183632.0,184839.0,186205.0,187419.0,188590.0,189491.0,190460.0,191256.0,192120.0,192804.0,193515.0,194291.0,195284.0,196328.0,197351.0,198346.0,199348.0,200390.0,201475.0,202485.0,203483.0,204337.0,205309.0,206163.0,207103.0,207940.0,208930.0,210083.0,211163.0,211895.0,212338.0,212763.0,213247.0,213759.0,214392.0,215164.0,215616.0,216007.0,216226.0,216825.0,217366.0,218142.0,218820.0,219399.0,219977.0,220797.0,222200.0,224127.0,226390.0,228668.0,230857.0,233144.0,235939.0,238917.0,242590.0,246948.0,252403.0,258086.0,263790.0,268686.0,272998.0,276674.0,280978.0,285684.0,291168.0,296622.0
43,2,New York,State,NY,138800.0,139486.0,140056.0,141270.0,142357.0,143471.0,144349.0,145079.0,145703.0,146428.0,147397.0,148452.0,149463.0,150288.0,151096.0,151965.0,152911.0,153919.0,154966.0,156038.0,157054.0,158137.0,159286.0,160532.0,161757.0,162911.0,163912.0,164965.0,166048.0,167288.0,168579.0,170006.0,171423.0,172796.0,174148.0,175612.0,177049.0,178468.0,180021.0,181483.0,182941.0,184327.0,185798.0,187590.0,189557.0,191535.0,193093.0,194507.0,195976.0,197410.0,198556.0,199786.0,201276.0,203131.0,205123.0,207089.0,209115.0,211006.0,212956.0,214790.0,216597.0,218386.0,219951.0,221680.0,223517.0,225445.0,227494.0,229632.0,231875.0,234080.0,235960.0,237879.0,239483.0,240971.0,242219.0,243312.0,244367.0,245459.0,246492.0,247423.0,247939.0,248352.0,248551.0,248787.0,248949.0,249072.0,249274.0,249233.0,249393.0,249397.0,249517.0,249655.0,249641.0,249850.0,249978.0,249989.0,249978.0,249724.0,249580.0,249170.0,248607.0,247810.0,246801.0,245736.0,244530.0,243031.0,241440.0,240016.0,238739.0,237726.0,236809.0,236103.0,235374.0,234569.0,233750.0,232876.0,232205.0,231706.0,231416.0,231226.0,231030.0,231068.0,231187.0,231700.0,232132.0,232651.0,232803.0,232431.0,231657.0,230516.0,229555.0,228628.0,228099.0,227627.0,227297.0,226758.0,226251.0,225483.0,224828.0,224165.0,223570.0,222962.0,222298.0,221784.0,221329.0,220866.0,220594.0,220514.0,220731.0,220961.0,221156.0,221245.0,221256.0,221111.0,221096.0,221210.0,221427.0,221861.0,222290.0,223051.0,223825.0,224713.0,225469.0,226006.0,226437.0,226931.0,227470.0,227974.0,228468.0,228971.0,229602.0,230235.0,230843.0,231363.0,231670.0,231895.0,232075.0,232276.0,232514.0,232855.0,233130.0,233301.0,233381.0,233740.0,234270.0,234937.0,235561.0,236112.0,236614.0,236965.0,237245.0,237398.0,237581.0,238070.0,238777.0,239603.0,240403.0,241112.0,241782.0,242484.0,243149.0,243935.0,244764.0,245759.0,246678.0,247298.0,247877.0,248754.0,249983.0,251448.0,252612.0,253650.0,254550.0,255430.0,256448.0,257352.0,258554.0,259706.0,260978.0,262086.0,263133.0,264213.0,265419.0,266752.0,268096.0,269244.0,270220.0,271077.0,272017.0,272992.0,274106.0,275052.0,275905.0,276475.0,276835.0,277109.0,277350.0,277650.0,278127.0,278792.0,279637.0,280584.0,281577.0,282528.0,283090.0,283682.0,284891.0,286844.0,289561.0,292833.0,296402.0,299973.0,303346.0,306873.0,310343.0,313853.0,318383.0,323751.0,329677.0,334394.0,338209.0,341106.0,343933.0,346783.0,350003.0,353671.0,358191.0
14,3,Florida,State,FL,120434.0,120806.0,121192.0,121927.0,122620.0,123296.0,123963.0,124646.0,125352.0,126080.0,126845.0,127638.0,128431.0,129267.0,130145.0,131089.0,132057.0,133057.0,134133.0,135270.0,136416.0,137557.0,138638.0,139721.0,140757.0,141747.0,142743.0,143810.0,144942.0,146110.0,147276.0,148551.0,149753.0,150975.0,152107.0,153407.0,154729.0,156133.0,157569.0,159109.0,160673.0,162204.0,163724.0,165324.0,166982.0,168662.0,170291.0,171857.0,173433.0,175039.0,176849.0,178860.0,181206.0,183860.0,186792.0,190026.0,193178.0,196130.0,198867.0,201768.0,204858.0,208205.0,212017.0,216483.0,221352.0,226644.0,232288.0,238070.0,243563.0,248482.0,253087.0,257470.0,261555.0,265343.0,269404.0,273926.0,278002.0,281205.0,283121.0,284327.0,284517.0,284142.0,283412.0,282288.0,281049.0,279867.0,278576.0,277127.0,275125.0,272569.0,269433.0,266008.0,262583.0,258992.0,255264.0,251458.0,247321.0,243380.0,239089.0,235094.0,230568.0,226378.0,221994.0,217442.0,212868.0,208217.0,203637.0,199268.0,195147.0,191631.0,188257.0,184811.0,181539.0,178444.0,176026.0,173707.0,171571.0,169824.0,168879.0,168133.0,167520.0,166936.0,166602.0,166263.0,165729.0,164902.0,163753.0,162343.0,160823.0,159280.0,157695.0,156202.0,154649.0,153217.0,151717.0,150301.0,148870.0,147653.0,146540.0,145732.0,145122.0,144810.0,144632.0,144537.0,144550.0,144622.0,144918.0,145313.0,145786.0,146277.0,146946.0,147751.0,148727.0,149851.0,151037.0,152410.0,153985.0,155731.0,157438.0,159033.0,160852.0,162637.0,164690.0,166809.0,169146.0,171377.0,173495.0,175490.0,177303.0,178861.0,180192.0,181184.0,182137.0,182908.0,183762.0,184356.0,185172.0,186335.0,187600.0,188933.0,190051.0,191237.0,192162.0,193068.0,194027.0,195115.0,196149.0,197367.0,198716.0,200183.0,201511.0,203102.0,204640.0,206254.0,207434.0,208756.0,209982.0,211392.0,212791.0,214190.0,215473.0,216726.0,218189.0,219750.0,221218.0,222512.0,223698.0,225219.0,226686.0,228197.0,229442.0,230835.0,232189.0,233603.0,234993.0,236533.0,237699.0,238930.0,240281.0,241938.0,243585.0,245020.0,246352.0,247579.0,248796.0,250000.0,251320.0,252750.0,254111.0,255052.0,255665.0,256180.0,256627.0,257153.0,257717.0,258119.0,258467.0,258965.0,259743.0,260535.0,261685.0,263100.0,264769.0,266306.0,267573.0,268562.0,269435.0,271131.0,273393.0,276145.0,278988.0,281961.0,285420.0,288839.0,292842.0,297125.0,302896.0,310237.0,318754.0,327357.0,335694.0,343456.0,351173.0,358348.0,366301.0,374609.0,384693.0
21,4,Illinois,State,IL,147940.0,148259.0,148694.0,149549.0,150429.0,151286.0,152233.0,153338.0,154480.0,155613.0,156637.0,157610.0,158514.0,159327.0,160272.0,161186.0,162297.0,163326.0,164401.0,165492.0,166656.0,167846.0,168869.0,169719.0,170504.0,171385.0,172502.0,173434.0,174450.0,175349.0,176549.0,177818.0,179076.0,180252.0,181117.0,182107.0,183056.0,184199.0,185237.0,186416.0,187448.0,188405.0,189331.0,190560.0,191965.0,193306.0,194392.0,195351.0,196483.0,197624.0,198814.0,200127.0,201585.0,203194.0,204678.0,206147.0,207401.0,208693.0,209988.0,211458.0,212786.0,214155.0,215493.0,217021.0,218617.0,220191.0,221692.0,223174.0,224838.0,226433.0,227822.0,229153.0,230505.0,231819.0,233120.0,234215.0,235397.0,236127.0,236751.0,237237.0,237628.0,237828.0,237958.0,238215.0,238759.0,239202.0,239487.0,239481.0,239333.0,239032.0,238555.0,238039.0,237249.0,236456.0,235634.0,234608.0,233528.0,,,228305.0,,225502.0,224499.0,221665.0,219776.0,216714.0,214233.0,211059.0,207727.0,205338.0,202831.0,201548.0,199621.0,198269.0,196927.0,195654.0,193693.0,191930.0,190291.0,189753.0,188850.0,188466.0,187225.0,187682.0,187192.0,187880.0,185968.0,184879.0,182761.0,181378.0,179109.0,177122.0,175366.0,174007.0,173060.0,171684.0,170901.0,169635.0,169186.0,168062.0,167110.0,165177.0,163985.0,162204.0,161339.0,159717.0,159543.0,159254.0,159589.0,159530.0,158969.0,158371.0,157610.0,157863.0,158180.0,158450.0,158964.0,159740.0,160485.0,161460.0,162303.0,163734.0,164875.0,166325.0,167486.0,169018.0,169721.0,170666.0,171227.0,172276.0,172842.0,173198.0,173771.0,174624.0,175329.0,175561.0,175839.0,176042.0,176426.0,176830.0,177202.0,177662.0,178351.0,179238.0,179982.0,180095.0,180238.0,180165.0,180242.0,180252.0,180415.0,180983.0,181776.0,183207.0,184357.0,185250.0,185695.0,186050.0,186514.0,186851.0,187231.0,187715.0,188558.0,189696.0,191043.0,192265.0,193513.0,194463.0,195205.0,195460.0,195710.0,196000.0,196595.0,197267.0,198082.0,199080.0,200213.0,201260.0,201940.0,202340.0,202681.0,202952.0,203257.0,203454.0,203936.0,204358.0,204942.0,205427.0,205851.0,206488.0,206954.0,207420.0,207530.0,207550.0,207569.0,207606.0,207621.0,207569.0,207570.0,207785.0,208199.0,208646.0,209067.0,209239.0,209168.0,209185.0,209940.0,211268.0,213498.0,215741.0,218044.0,219968.0,221514.0,223701.0,225745.0,228414.0,230851.0,234136.0,237719.0,241245.0,243888.0,246226.0,248573.0,251183.0,253637.0,256107.0,258872.0
47,5,Pennsylvania,State,PA,106496.0,106854.0,107147.0,107713.0,108198.0,108635.0,109076.0,109464.0,109873.0,110262.0,110743.0,111248.0,111753.0,112238.0,112764.0,113335.0,113814.0,114279.0,114767.0,115305.0,115830.0,116297.0,116809.0,117291.0,117795.0,118333.0,118921.0,119574.0,120237.0,120936.0,121706.0,122574.0,123446.0,124289.0,124971.0,125665.0,126345.0,127080.0,127785.0,128558.0,129506.0,130613.0,131770.0,132812.0,133848.0,134814.0,135676.0,136442.0,137132.0,138066.0,138972.0,140011.0,141222.0,142615.0,144228.0,145661.0,147119.0,148313.0,149632.0,150907.0,152253.0,153233.0,154263.0,155452.0,156933.0,158621.0,160368.0,162173.0,163783.0,165227.0,166552.0,167810.0,168897.0,169831.0,170739.0,171751.0,172923.0,174194.0,175282.0,176089.0,176593.0,177020.0,177362.0,177657.0,177980.0,178398.0,178936.0,179378.0,179818.0,180110.0,180486.0,180698.0,180762.0,180809.0,180903.0,180952.0,180823.0,180766.0,180648.0,180568.0,180269.0,179866.0,179148.0,178255.0,177372.0,176663.0,175963.0,175164.0,174364.0,173947.0,173775.0,173641.0,173321.0,172920.0,172515.0,172017.0,171580.0,171317.0,171330.0,171460.0,171772.0,172159.0,172716.0,173191.0,173449.0,173392.0,172997.0,172387.0,171527.0,170572.0,169544.0,168627.0,167857.0,167245.0,166788.0,166225.0,165583.0,164740.0,163975.0,163377.0,162980.0,162611.0,162207.0,161813.0,161485.0,161250.0,161153.0,161188.0,161280.0,161247.0,161084.0,160890.0,160704.0,160589.0,160512.0,160555.0,160713.0,160981.0,161338.0,161806.0,162279.0,162769.0,163203.0,163493.0,163735.0,163857.0,164072.0,164237.0,164480.0,164754.0,165049.0,165272.0,165458.0,165719.0,165965.0,166094.0,166101.0,166090.0,166140.0,166313.0,166467.0,166632.0,166931.0,167433.0,168028.0,168371.0,168510.0,168631.0,168843.0,169123.0,169378.0,169654.0,170066.0,170648.0,171056.0,171408.0,171599.0,172055.0,172460.0,172947.0,173289.0,173695.0,174166.0,174913.0,175421.0,175885.0,176355.0,177153.0,177999.0,178690.0,179301.0,179929.0,180660.0,181484.0,182243.0,183060.0,183979.0,184926.0,186215.0,187332.0,188424.0,189017.0,189581.0,190110.0,190747.0,191383.0,192154.0,192951.0,193807.0,194567.0,195123.0,195557.0,196101.0,196715.0,197371.0,197966.0,198520.0,199155.0,199801.0,200524.0,201229.0,201894.0,202684.0,203470.0,203983.0,204643.0,205777.0,,209901.0,,215186.0,217968.0,220788.0,223276.0,225824.0,228548.0,232163.0,236078.0,239585.0,242406.0,244591.0,246599.0,248486.0,250755.0,253342.0,256165.0,258835.0
44,6,Ohio,State,OH,110634.0,110804.0,110979.0,111432.0,111977.0,112566.0,113067.0,113533.0,113997.0,114453.0,114915.0,115368.0,115806.0,116180.0,116569.0,116957.0,117333.0,117652.0,118005.0,118387.0,118768.0,119132.0,119459.0,119770.0,120038.0,120299.0,120578.0,120862.0,121158.0,121451.0,121777.0,122098.0,122420.0,122757.0,123122.0,123493.0,123830.0,124180.0,124510.0,124867.0,125212.0,125608.0,126039.0,126545.0,127038.0,127518.0,127889.0,128244.0,128546.0,128922.0,129312.0,129685.0,130042.0,130386.0,130769.0,131084.0,131395.0,131691.0,132015.0,132321.0,132683.0,133075.0,133478.0,133848.0,134158.0,134485.0,134775.0,135104.0,135399.0,135706.0,135999.0,136255.0,136447.0,136595.0,136738.0,136902.0,137069.0,137206.0,137322.0,137369.0,137343.0,137271.0,137126.0,136932.0,136745.0,136651.0,136471.0,136291.0,136091.0,135933.0,135683.0,135397.0,135220.0,134958.0,134476.0,133911.0,133359.0,132857.0,132469.0,132129.0,131884.0,131567.0,131268.0,130872.0,130404.0,129757.0,129141.0,128342.0,127441.0,126487.0,125719.0,125288.0,125028.0,124770.0,124387.0,123967.0,123605.0,123364.0,123050.0,122768.0,122466.0,122417.0,122357.0,122427.0,122435.0,122394.0,122082.0,121667.0,121119.0,120507.0,119757.0,118932.0,118182.0,117471.0,116965.0,116425.0,115948.0,115489.0,115230.0,115023.0,114761.0,114397.0,114008.0,113665.0,113221.0,112797.0,112558.0,112535.0,112539.0,112508.0,112516.0,112584.0,112644.0,112653.0,112606.0,112585.0,112610.0,112741.0,112883.0,113181.0,113628.0,114224.0,114781.0,115230.0,115506.0,115827.0,116128.0,116382.0,116342.0,116243.0,116166.0,116284.0,116534.0,116894.0,117262.0,117409.0,117534.0,117553.0,117791.0,118114.0,118630.0,119189.0,119739.0,120263.0,120840.0,121381.0,121877.0,122255.0,122576.0,122853.0,123176.0,123486.0,123906.0,124333.0,124928.0,125526.0,126067.0,126521.0,126948.0,127397.0,127874.0,128363.0,128954.0,129625.0,130352.0,131075.0,131822.0,132642.0,133423.0,134111.0,134666.0,135311.0,136013.0,136819.0,137538.0,138240.0,138772.0,139501.0,140351.0,141436.0,142436.0,143244.0,143977.0,144497.0,145010.0,145517.0,146191.0,146933.0,147816.0,148686.0,149578.0,150205.0,150899.0,151506.0,152171.0,152678.0,153284.0,153863.0,154312.0,154811.0,155528.0,156379.0,157283.0,158147.0,159073.0,159985.0,160985.0,162345.0,163878.0,165658.0,167753.0,169741.0,172063.0,174188.0,176711.0,179095.0,181662.0,184324.0,186955.0,189302.0,191385.0,193127.0,194854.0,196976.0,199325.0,201949.0,204237.0
30,7,Michigan,State,MI,119863.0,120063.0,120447.0,121132.0,121970.0,122763.0,123650.0,124479.0,125239.0,125959.0,126755.0,127612.0,128401.0,129021.0,129585.0,130113.0,130735.0,131281.0,131817.0,132371.0,132985.0,133588.0,134110.0,134610.0,135185.0,135707.0,136201.0,136552.0,136896.0,137253.0,137550.0,137893.0,138180.0,138581.0,138945.0,139348.0,139726.0,140107.0,140334.0,140607.0,141044.0,141589.0,142084.0,142545.0,143054.0,143676.0,144182.0,144683.0,145161.0,145564.0,146010.0,146306.0,146710.0,147078.0,147516.0,147930.0,148321.0,148767.0,149153.0,149547.0,149973.0,150292.0,150624.0,150888.0,151262.0,151520.0,151701.0,151926.0,152194.0,152463.0,152649.0,152847.0,153053.0,153227.0,153274.0,153166.0,152949.0,152652.0,152359.0,152018.0,151652.0,151219.0,150721.0,150105.0,149406.0,148737.0,148030.0,147358.0,146503.0,145770.0,144793.0,144052.0,142962.0,141952.0,140772.0,139832.0,138811.0,137549.0,135999.0,134218.0,132608.0,131054.0,129469.0,127486.0,125694.0,124224.0,122855.0,121055.0,118772.0,116583.0,114519.0,112869.0,111402.0,110069.0,109006.0,107903.0,106960.0,105816.0,104929.0,104102.0,103633.0,103061.0,102769.0,102696.0,102942.0,103200.0,103029.0,102594.0,101816.0,101038.0,100113.0,99294.0,98385.0,97675.0,97020.0,96420.0,95902.0,95400.0,95092.0,94985.0,94956.0,94879.0,94657.0,94408.0,94227.0,94119.0,94433.0,94822.0,95435.0,96077.0,96897.0,97607.0,98155.0,98748.0,99344.0,99870.0,100454.0,101341.0,102542.0,103820.0,105096.0,106411.0,107841.0,109237.0,110537.0,111611.0,112611.0,113659.0,114815.0,115899.0,116859.0,117744.0,118673.0,119702.0,120543.0,121090.0,121337.0,121564.0,121902.0,122280.0,122785.0,123420.0,124227.0,125073.0,125783.0,126435.0,126948.0,127396.0,127664.0,127883.0,128279.0,128927.0,129677.0,130480.0,131114.0,132125.0,133145.0,134219.0,135016.0,135628.0,136385.0,137157.0,137947.0,138727.0,139666.0,140755.0,141941.0,143196.0,144514.0,145622.0,146307.0,146869.0,147479.0,148201.0,149075.0,150005.0,151313.0,152755.0,154177.0,155444.0,156547.0,157605.0,158469.0,159223.0,159956.0,160674.0,161462.0,162430.0,163381.0,164388.0,165266.0,166169.0,167085.0,167846.0,168395.0,168611.0,169008.0,169425.0,170134.0,170742.0,171637.0,172581.0,173916.0,175129.0,175592.0,175453.0,175765.0,177217.0,179443.0,181911.0,184465.0,187014.0,189404.0,191920.0,194435.0,196794.0,199591.0,202979.0,206497.0,209611.0,211902.0,214121.0,215743.0,217840.0,220278.0,223053.0,225759.0
